index,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE,cat,KM,LargeCl,MiddleCl
1583,291,Mystery of an Ancient Ruin,1,65536,0,31,158,0,False,False,False,0,4.1290322581,0,34,1,0,120,3,420,Hard,Classical Algorithms,Algorithm with Numbers
1584,293,Algorithm Exam,8,65536,0,19,182,0,False,False,False,0,6.7368421053,0,30,89,3,56,4,410,Hard,Classical Algorithms,Flow Algorithms
1585,294,Catch a Thief,1,65536,0,13,112,0,False,False,False,0,9.8461538462,0,25,26,0,57,4,-1,Hard,na,na
1586,295,The Number of Chairs,1,65536,0,624,932,0,False,False,False,0,0.32,0,767,2,1,131,31,0,Hard,Implementation,Straight Forward
1587,296,A Fat Wallet,1,65536,0,589,1034,0,False,False,False,0,0.32,0,701,1,0,318,14,0,Hard,Implementation,Straight Forward
1588,297,The Last One is the Best,1,65536,0,582,1097,0,False,False,False,0,0.32,0,724,12,0,327,34,0,Hard,Implementation,Straight Forward
1589,298,Bus Timetable,1,65536,0,338,1869,0,False,False,False,0,0.3786982249,0,428,24,0,1341,73,100,Hard,Basic Information Processing,Ordering
1590,299,Railroad II,1,65536,0,164,909,0,False,False,False,0,0.7804878049,0,216,37,6,623,26,12,Hard,Math,Combinatorial Problem
1591,300,Floppy Cube,1,65536,0,200,438,0,False,False,False,0,0.64,0,259,15,19,105,40,5,Hard,Implementation,Puzzle
1592,301,Baton Relay Game,1,65536,0,156,771,0,False,False,False,0,0.8205128205,0,239,131,4,333,64,500,Hard,Data Structures,List
1593,302,Star Watching,1,65536,0,87,481,0,False,False,False,0,1.4712643678,0,121,112,11,174,63,530,Hard,Data Structures,Tree
1594,303,Mighty Man,1,65536,0,63,252,0,False,False,False,0,2.0317460318,0,77,7,2,143,23,310,Hard,Designing Paradigms,Dynamic Programming
1595,304,School Cafeteria,1,65536,0,18,142,0,False,False,False,0,7.1111111111,0,24,0,0,115,3,400,Hard,Classical Algorithms,Graph Algorithms
1596,310,Frame,1,65536,0,48,317,0,False,False,False,0,2.6666666667,0,71,80,5,151,10,310,Hard,Designing Paradigms,Dynamic Programming
1597,2607,Invest Master,2,131072,0,162,471,0,False,False,False,0,0.7901234568,0,197,17,3,223,31,310,Hard,Designing Paradigms,Dynamic Programming
1598,2608,Minus One,2,131072,0,103,274,0,False,False,False,0,1.2427184466,0,127,13,4,109,21,400,Hard,Classical Algorithms,Graph Algorithms
1599,2609,Wave Attack,2,131072,0,43,152,0,False,False,False,0,2.9767441861,0,52,5,1,92,2,440,Hard,Classical Algorithms,Geometric Algorithms
1600,2610,Fast Division,2,131072,0,201,359,0,False,False,False,0,0.6368159204,0,252,2,5,82,18,9,Hard,Math,Number
1601,2611,Ordering,2,131072,0,29,92,0,False,False,False,0,4.4137931035,0,33,9,4,28,18,310,Hard,Designing Paradigms,Dynamic Programming
1602,2612,Phutball,2,131072,0,49,213,0,False,False,False,0,2.612244898,0,56,19,17,116,5,400,Hard,Classical Algorithms,Graph Algorithms
1603,2613,Unordered Operators,2,131072,0,83,236,0,False,False,False,0,1.5421686747,0,111,0,0,117,8,3,Hard,Implementation,String Parsing
1604,2614,Almost Same Substring,4,131072,0,55,272,0,False,False,False,0,2.3272727273,0,77,19,60,110,6,510,Hard,Data Structures,Hash
1605,2615,A + B,8,131072,0,12,35,0,False,False,False,0,10.6666666667,0,12,4,0,17,2,-1,Hard,na,na
1606,2616,KuruKuruKururin,8,131072,0,3,17,0,False,False,False,0,12.8,0,3,4,0,8,2,6,Hard,Math,Geometry
1607,2617,Air Pollution,2,131072,0,26,56,0,False,False,False,0,4.9230769231,0,30,1,0,24,1,-1,Hard,na,na
1608,2618,Trip to Kyoto,2,131072,0,9,30,0,False,False,False,0,12.8,0,11,3,0,16,0,-1,Hard,na,na
1609,2619,Thread Tree,2,262144,0,172,228,0,False,False,False,0,0.7441860465,0,183,2,0,27,16,2,Hard,Implementation,String Manipulation
1610,2620,Trodden Cable,5,262144,0,69,263,0,False,False,False,0,1.8550724638,0,92,34,4,117,16,400,Hard,Classical Algorithms,Graph Algorithms
1611,2621,Fox Observation,2,262144,0,91,202,0,False,False,False,0,1.4065934066,0,102,6,6,77,11,12,Hard,Math,Combinatorial Problem
1612,2622,Removing Magical Tiles,2,262144,0,11,21,0,False,False,False,0,11.6363636364,0,12,0,0,8,1,-1,Hard,na,na
1613,2623,Optimal alpha beta pruning,2,262144,0,8,19,0,False,False,False,0,12.8,0,9,5,0,5,0,-1,Hard,na,na
1614,2624,Graph Automata Player,10,262144,0,25,121,0,False,False,False,0,5.12,0,50,7,0,54,10,-1,Hard,na,na
1615,2625,Spotlight Movement,2,262144,0,11,15,0,False,False,False,0,11.6363636364,0,13,0,0,2,0,-1,Hard,na,na
1616,2626,Gravity Point,2,262144,0,7,10,0,False,False,False,0,12.8,0,8,0,0,2,0,-1,Hard,na,na
1617,2627,Multi Path Story,5,262144,0,8,77,0,False,False,False,0,12.8,0,10,36,0,22,9,-1,Hard,na,na
1618,2628,Rotation Game,3,262144,0,3,13,0,False,False,False,0,12.8,0,3,0,2,8,0,-1,Hard,na,na
1619,2629,Manhattan,2,262144,0,157,344,0,False,False,False,0,0.8152866242,0,186,0,0,156,2,8,Hard,Math,Ad Hoc Mathematics
1620,2630,Dictionary,4,262144,0,29,102,0,False,False,False,0,4.4137931035,0,41,15,1,45,0,310,Hard,Designing Paradigms,Dynamic Programming
1621,2631,Clique Coloring,2,262144,0,37,275,0,False,False,False,0,3.4594594595,0,49,5,0,213,8,320,Hard,Designing Paradigms,Greedy Methods
1622,2632,Dense Amidakuji,2,262144,0,41,90,0,False,False,False,0,3.1219512195,0,52,9,3,24,2,8,Hard,Math,Ad Hoc Mathematics
1623,2633,Cellular Automaton,2,262144,0,7,21,0,False,False,False,0,12.8,0,10,1,0,10,0,-1,Hard,na,na
1624,2634,Directions,2,262144,0,11,55,0,False,False,False,0,11.6363636364,0,13,1,0,37,4,-1,Hard,na,na
1625,2635,Snake,2,262144,0,22,74,0,False,False,False,0,5.8181818182,0,29,2,0,43,0,6,Hard,Math,Geometry
1626,2636,Distance Sum,4,524288,0,11,204,0,False,False,False,0,11.6363636364,0,15,112,0,61,16,-1,Hard,na,na
1627,2637,Substring Pairs,2,262144,0,10,14,0,False,False,False,0,12.8,0,10,2,1,1,0,-1,Hard,na,na
1628,2638,Hyperrectangle,2,262144,0,30,58,0,False,False,False,0,4.2666666667,0,36,2,11,8,1,-1,Hard,na,na
1629,251,Magic Square,2,65536,0,31,119,0,False,False,False,0,4.1290322581,0,44,0,3,67,5,-1,Hard,na,na
1630,253,Ant Nest,1,65536,0,27,201,0,False,False,False,0,4.7407407407,0,47,5,0,137,12,-1,Hard,na,na
1631,254,Scone,1,65536,0,34,234,0,False,False,False,0,3.7647058824,0,52,106,0,68,8,520,Hard,Data Structures,Set
1632,2639,Yamanote Line,2,131072,0,323,908,0,False,False,False,0,0.3962848297,0,414,88,0,384,22,0,Hard,Implementation,Straight Forward
1633,2640,Prowler,2,131072,0,74,176,0,False,False,False,0,1.7297297297,0,84,14,1,74,3,400,Hard,Classical Algorithms,Graph Algorithms
1634,2641,Magic Bullet,2,131072,0,113,456,0,False,False,False,0,1.1327433628,0,136,0,0,305,15,6,Hard,Math,Geometry
1635,2642,Dinner,4,131072,0,100,392,0,False,False,False,0,1.28,0,140,20,2,200,30,12,Hard,Math,Combinatorial Problem
1636,2643,AI,2,131072,0,51,301,0,False,False,False,0,2.5098039216,0,76,57,8,131,29,3,Hard,Implementation,String Parsing
1637,2644,Longest Match,4,131072,0,52,258,0,False,False,False,0,2.4615384615,0,88,39,14,93,24,530,Hard,Data Structures,Tree
1638,2645,Recycle,2,131072,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,-1,Hard,na,na
1639,2646,Tournament,2,131072,0,9,24,0,False,False,False,0,12.8,0,12,3,2,7,0,-1,Hard,na,na
1640,2647,The Capital,2,131072,0,11,64,0,False,False,False,0,11.6363636364,0,17,16,4,25,2,-1,Hard,na,na
1641,2648,Vongress,2,131072,0,3,17,0,False,False,False,0,12.8,0,6,3,0,8,0,-1,Hard,na,na
1642,2656,Taps,1,131072,0,90,174,0,False,False,False,0,1.4222222222,0,96,1,0,75,1,200,Hard,Complete Search,Brute Force
1643,2657,Books,1,131072,0,78,158,0,False,False,False,0,1.641025641,0,82,0,0,67,5,200,Hard,Complete Search,Brute Force
1644,2658,Pruning,1,131072,0,71,134,0,False,False,False,0,1.8028169014,0,84,0,0,46,1,400,Hard,Classical Algorithms,Graph Algorithms
1645,2659,Chopsticks,2,131072,0,38,189,0,False,False,False,0,3.3684210526,0,43,15,0,122,7,-1,Hard,na,na
1646,2660,Sigma,1,131072,0,50,196,0,False,False,False,0,2.56,0,63,21,0,110,1,310,Hard,Designing Paradigms,Dynamic Programming
1647,2661,Todaiji,2,131072,0,36,100,0,False,False,False,0,3.5555555556,0,37,0,0,58,2,6,Hard,Math,Geometry
1648,2669,A-Z Cat,5,131072,0,174,308,0,False,False,False,0,0.7356321839,0,209,5,0,78,6,2,Hard,Implementation,String Manipulation
1649,2670,Cram School Schedule,5,131072,0,72,123,0,False,False,False,0,1.7777777778,0,77,0,0,40,5,0,Hard,Implementation,Straight Forward
1650,2671,Digital Clock,5,131072,0,38,62,0,False,False,False,0,3.3684210526,0,40,1,0,20,0,4,Hard,Implementation,Simulation
1651,2672,Rescue a Postal Worker,5,524288,0,62,140,0,False,False,False,0,2.064516129,0,70,11,2,42,8,400,Hard,Classical Algorithms,Graph Algorithms
1652,2673,Do You Divide It?,5,131072,0,8,29,0,False,False,False,0,12.8,0,10,3,0,16,0,-1,Hard,na,na
1653,2674,Disordered Data Detection,5,131072,0,56,205,0,False,False,False,0,2.2857142857,0,94,23,10,50,26,530,Hard,Data Structures,Tree
1654,2676,Typing Game,5,131072,0,38,194,0,False,False,False,0,3.3684210526,0,55,0,0,134,2,-1,Hard,na,na
1655,2675,Dungeon of Cards,5,131072,0,11,36,0,False,False,False,0,11.6363636364,0,13,2,0,20,0,-1,Hard,na,na
1656,608,Water Rate,8,262144,0,583,964,0,False,False,False,0,0.32,0,683,1,0,239,41,1,Hard,Implementation,Data Manipulation
1657,609,Christmas Party,8,262144,0,406,694,0,False,False,False,0,0.32,0,484,2,0,167,41,0,Hard,Implementation,Straight Forward
1658,610,Weather Forecaster,8,262144,0,370,974,0,False,False,False,0,0.3459459459,0,500,6,0,375,93,0,Hard,Implementation,Straight Forward
1659,611,Silk Road,8,262144,0,288,884,0,False,False,False,0,0.4444444444,0,434,55,1,340,54,310,Hard,Designing Paradigms,Dynamic Programming
1660,612,Sandcastle,8,262144,0,148,644,0,False,False,False,0,0.8648648649,0,205,197,33,132,77,110,Hard,Basic Information Processing,Searching
1661,613,Treasures,8,1048576,0,46,723,0,False,False,False,0,2.7826086957,0,90,312,73,198,50,200,Hard,Complete Search,Brute Force
1662,614,Railroad Trip,8,262144,0,189,565,0,False,False,False,0,0.6772486772,0,272,6,0,267,20,310,Hard,Designing Paradigms,Dynamic Programming
1663,615,Cake 2,8,262144,0,139,392,0,False,False,False,0,0.9208633094,0,194,34,5,135,24,310,Hard,Designing Paradigms,Dynamic Programming
1664,616,JOI Park,8,262144,0,115,376,0,False,False,False,0,1.1130434783,0,145,44,2,155,30,400,Hard,Classical Algorithms,Graph Algorithms
1665,617,Ball,8,262144,0,46,146,0,False,False,False,0,2.7826086957,0,52,10,1,63,20,-1,Hard,na,na
1666,618,Rampart,8,262144,0,27,118,0,False,False,False,0,4.7407407407,0,29,37,24,26,2,-1,Hard,na,na
1667,2662,Soccer,1,65536,0,124,333,0,False,False,False,0,1.0322580645,0,135,0,0,177,2,0,Hard,Implementation,Straight Forward
1668,2663,RUPC,2,65536,0,122,534,0,False,False,False,0,1.0491803279,0,137,57,10,233,76,0,Hard,Implementation,Straight Forward
1669,2664,Shopping,1,65536,0,127,345,0,False,False,False,0,1.0078740158,0,161,21,2,136,14,530,Hard,Data Structures,Tree
1670,2665,Hopping Hearts,1,262144,0,75,345,0,False,False,False,0,1.7066666667,0,88,92,25,72,60,310,Hard,Designing Paradigms,Dynamic Programming
1671,2666,Arojam's Mask,1,65536,0,67,170,0,False,False,False,0,1.9104477612,0,76,16,10,45,19,400,Hard,Classical Algorithms,Graph Algorithms
1672,2667,Tree,4,524288,0,35,500,0,False,False,False,0,3.6571428571,0,77,66,3,172,146,-1,Hard,na,na
1673,2668,Bob's Bomb,1,65536,0,0,12,0,False,False,False,0,0,0,0,3,0,9,0,-1,Hard,na,na
1674,603,Illumination,1,262144,0,137,302,0,False,False,False,0,0.9343065693,0,169,12,0,112,9,12,Hard,Math,Combinatorial Problem
1675,604,Take the 'IOI' train,1,262144,0,109,517,0,False,False,False,0,1.1743119266,0,161,20,0,309,27,310,Hard,Designing Paradigms,Dynamic Programming
1676,605,Modern Mansion,1,262144,0,61,441,0,False,False,False,0,2.0983606557,0,84,75,81,141,60,-1,Hard,na,na
1677,606,Tower of JOIOI,3,262144,0,38,220,0,False,False,False,0,3.3684210526,0,53,23,0,141,3,-1,Hard,na,na
1678,607,Bubble Sort,1,262144,0,15,157,0,False,False,False,0,8.5333333333,0,20,27,2,101,7,-1,Hard,na,na
1679,305,Yuekis' Audio Room,1,65536,0,132,213,0,False,False,False,0,0.9696969697,0,153,1,0,56,3,0,Hard,Implementation,Straight Forward
1680,306,Symmetric Ternary Number,1,65536,0,101,210,0,False,False,False,0,1.2673267327,0,120,4,6,73,7,0,Hard,Implementation,Straight Forward
1681,307,Nisshinkan Marathon Club,1,65536,0,64,127,0,False,False,False,0,2,0,68,0,0,53,6,4,Hard,Implementation,Simulation
1682,308,Deadlock,1,65536,0,61,144,0,False,False,False,0,2.0983606557,0,65,11,0,52,16,400,Hard,Classical Algorithms,Graph Algorithms
1683,309,New Drug Development,1,65536,0,40,127,0,False,False,False,0,3.2,0,68,0,0,48,11,-1,Hard,na,na
1684,311,Kaguya,5,65536,0,16,40,0,False,False,False,0,8,0,16,4,0,20,0,6,Hard,Math,Geometry
1685,312,Net Cafe,1,65536,0,39,82,0,False,False,False,0,3.2820512821,0,56,11,0,10,5,310,Hard,Designing Paradigms,Dynamic Programming
1686,313,Unknown Germ,1,65536,0,12,33,0,False,False,False,0,10.6666666667,0,18,4,2,0,9,-1,Hard,na,na
1687,314,The Kingdom of Akabeko,1,65536,0,9,38,0,False,False,False,0,12.8,0,11,1,0,25,1,-1,Hard,na,na
1688,2677,Breadth-First Search by Foxpower,2,131072,0,45,171,0,False,False,False,0,2.8444444444,0,83,8,0,68,12,400,Hard,Classical Algorithms,Graph Algorithms
1689,2678,Cube Coloring,2,131072,0,30,91,0,False,False,False,0,4.2666666667,0,47,5,0,39,0,-1,Hard,na,na
1690,2679,Decoding Ancient Messages,2,131072,0,26,112,0,False,False,False,0,4.9230769231,0,30,7,0,74,1,410,Hard,Classical Algorithms,Flow Algorithms
1691,2680,LR,2,131072,0,40,129,0,False,False,False,0,3.2,0,55,8,0,66,0,310,Hard,Designing Paradigms,Dynamic Programming
1692,2681,Parentheses,2,131072,0,44,355,0,False,False,False,0,2.9090909091,0,69,23,1,253,9,320,Hard,Designing Paradigms,Greedy Methods
1693,2682,Polygon Guards,5,131072,0,10,35,0,False,False,False,0,12.8,0,11,7,0,16,1,-1,Hard,na,na
1694,2683,Proportional Representation,5,131072,0,3,6,0,False,False,False,0,12.8,0,3,1,0,0,2,-1,Hard,na,na
1695,2684,RLE Replacement,2,131072,0,50,270,0,False,False,False,0,2.56,0,60,9,0,184,17,0,Hard,Implementation,Straight Forward
1696,2685,Tokyo Olympics Center,5,131072,0,4,11,0,False,False,False,0,12.8,0,4,5,0,2,0,-1,Hard,na,na
1697,2686,Unfair Game,2,131072,0,15,51,0,False,False,False,0,8.5333333333,0,17,0,0,30,4,-1,Hard,na,na
1698,1356,Decimal Sequences,1,262144,0,220,577,0,False,False,False,0,0.5818181818,0,364,7,6,164,36,200,Hard,Complete Search,Brute Force
1699,1357,Squeeze the Cylinders,1,262144,0,112,233,0,False,False,False,0,1.1428571429,0,148,1,0,77,7,6,Hard,Math,Geometry
1700,1358,Sibling Rivalry,2,262144,0,49,292,0,False,False,False,0,2.612244898,0,83,20,1,176,12,400,Hard,Classical Algorithms,Graph Algorithms
1701,1359,Wall Clocks,1,262144,0,44,198,0,False,False,False,0,2.9090909091,0,76,0,0,114,8,12,Hard,Math,Combinatorial Problem
1702,1360,Bringing Order to Disorder,1,262144,0,29,104,0,False,False,False,0,4.4137931035,0,62,7,13,13,9,-1,Hard,na,na
1703,1361,Deadlock Detection,2,262144,0,23,204,0,False,False,False,0,5.5652173913,0,47,4,0,144,9,-1,Hard,na,na
1704,1362,Do Geese See God?,3,262144,0,27,96,0,False,False,False,0,4.7407407407,0,49,1,0,38,8,-1,Hard,na,na
1705,1363,Rotating Cutter Bits,3,262144,0,7,8,0,False,False,False,0,12.8,0,7,0,0,1,0,-1,Hard,na,na
1706,1364,Routing a Marathon Race,3,262144,0,11,234,0,False,False,False,0,11.6363636364,0,52,35,14,131,1,-1,Hard,na,na
1707,1365,Post Office Investigation,3,262144,0,4,25,0,False,False,False,0,12.8,0,9,0,0,14,2,-1,Hard,na,na
1708,1366,Min-Max Distance Game,1,262144,0,7,46,0,False,False,False,0,12.8,0,18,2,0,25,1,-1,Hard,na,na
1709,2687,Balanced Paths,3,262144,0,11,56,0,False,False,False,0,11.6363636364,0,13,2,0,19,22,-1,Hard,na,na
1710,2688,Card Game Strategy,5,1048576,0,3,12,0,False,False,False,0,12.8,0,3,0,3,1,5,-1,Hard,na,na
1711,2689,Casino,2,262144,0,1,4,0,False,False,False,0,12.8,0,1,0,0,2,1,-1,Hard,na,na
1712,2690,Content Delivery,5,262144,0,5,14,0,False,False,False,0,12.8,0,6,0,4,4,0,400,Hard,Classical Algorithms,Graph Algorithms
1713,2691,Cost Performance Flow,2,262144,0,7,42,0,False,False,False,0,12.8,0,10,0,0,22,10,-1,Hard,na,na
1714,2692,ICPC Teams,3,262144,0,10,129,0,False,False,False,0,12.8,0,24,4,1,73,27,-1,Hard,na,na
1715,2693,JAG-channel II,3,262144,0,12,34,0,False,False,False,0,10.6666666667,0,19,6,0,6,3,-1,Hard,na,na
1716,2694,Kimagure Cleaner,10,1048576,0,0,4,0,False,False,False,0,0,0,0,0,0,3,1,-1,Hard,na,na
1717,2695,Midpoint,10,262144,0,3,31,0,False,False,False,0,12.8,0,9,0,0,13,9,-1,Hard,na,na
1718,2696,New Game AI,2,262144,0,4,44,0,False,False,False,0,12.8,0,4,3,2,28,7,-1,Hard,na,na
1719,2697,Runner and Sniper,2,262144,0,10,130,0,False,False,False,0,12.8,0,10,1,0,84,35,-1,Hard,na,na
1720,2698,Wall Making Game,2,262144,0,28,59,0,False,False,False,0,4.5714285714,0,36,6,0,16,1,310,Hard,Designing Paradigms,Dynamic Programming
1721,2700,Airport Codes,8,262144,0,233,496,0,False,False,False,0,0.5493562232,0,263,1,0,191,41,2,Hard,Implementation,String Manipulation
1722,2701,Falling Block Puzzle,8,262144,0,41,101,0,False,False,False,0,3.1219512195,0,47,1,0,36,17,5,Hard,Implementation,Puzzle
1723,2702,Alternate Escape,8,262144,0,28,137,0,False,False,False,0,4.5714285714,0,33,7,2,61,34,-1,Hard,na,na
1724,2703,Dice Stamp,8,262144,0,27,104,0,False,False,False,0,4.7407407407,0,29,38,21,15,1,310,Hard,Designing Paradigms,Dynamic Programming
1725,2704,Stamp Rally,8,262144,0,9,18,0,False,False,False,0,12.8,0,10,3,0,5,0,-1,Hard,na,na
1726,2705,Kuru Kuru Door,8,262144,0,3,6,0,False,False,False,0,12.8,0,4,0,0,2,0,-1,Hard,na,na
1727,2699,Koto Municipal Subway,8,262144,0,305,421,0,False,False,False,0,0.4196721311,0,343,1,0,64,13,200,Hard,Complete Search,Brute Force
1728,619,Selecting Subjects,8,262144,0,280,462,0,False,False,False,0,0.4571428571,0,326,1,0,122,13,100,Hard,Basic Information Processing,Ordering
1729,620,Swapping Bibs,8,262144,0,199,285,0,False,False,False,0,0.6432160804,0,235,5,0,37,8,4,Hard,Implementation,Simulation
1730,621,Russian Flag,8,262144,0,165,305,0,False,False,False,0,0.7757575758,0,197,4,0,90,14,12,Hard,Math,Combinatorial Problem
1731,622,Walking in JOI Kingdom,8,262144,0,110,397,0,False,False,False,0,1.1636363636,0,165,16,1,191,24,110,Hard,Basic Information Processing,Searching
1732,623,Zombie Island,8,262144,0,94,305,0,False,False,False,0,1.3617021277,0,117,49,1,116,22,400,Hard,Classical Algorithms,Graph Algorithms
1733,624,Food stalls,8,524288,0,30,71,0,False,False,False,0,4.2666666667,0,39,13,9,6,4,-1,Hard,na,na
1734,625,Oranges,1,262144,0,79,234,0,False,False,False,0,1.6202531646,0,108,33,12,65,16,310,Hard,Designing Paradigms,Dynamic Programming
1735,626,Collecting Stamps 2,2,262144,0,66,142,0,False,False,False,0,1.9393939394,0,73,9,0,57,3,-1,Hard,na,na
1736,627,Train Fare,3,262144,0,53,466,0,False,False,False,0,2.4150943396,0,190,52,7,174,43,400,Hard,Classical Algorithms,Graph Algorithms
1737,628,Territory,1,262144,0,5,26,0,False,False,False,0,12.8,0,8,5,2,5,6,-1,Hard,na,na
1738,629,Geologic Fault,2,262144,0,9,31,0,False,False,False,0,12.8,0,17,4,1,7,2,-1,Hard,na,na
1739,1600,Entrance Examination,8,262144,0,433,657,0,False,False,False,0,0.32,0,526,4,0,94,33,0,Hard,Implementation,Straight Forward
1740,1601,Short Phrase,8,262144,0,328,587,0,False,False,False,0,0.3902439024,0,459,9,0,96,23,2,Hard,Implementation,String Manipulation
1741,1602,ICPC Calculator,8,262144,0,180,367,0,False,False,False,0,0.7111111111,0,225,2,0,99,41,3,Hard,Implementation,String Parsing
1742,1603,500-yen Saving,8,262144,0,74,302,0,False,False,False,0,1.7297297297,0,97,41,19,97,46,310,Hard,Designing Paradigms,Dynamic Programming
1743,1604,Deadlock Detection,8,262144,0,33,84,0,False,False,False,0,3.8787878788,0,42,19,1,10,12,-1,Hard,na,na
1744,1605,Bridge Construction Planning,8,262144,0,15,64,0,False,False,False,0,8.5333333333,0,15,1,0,36,12,400,Hard,Classical Algorithms,Graph Algorithms
1745,1606,Complex Paper Folding,8,262144,0,6,9,0,False,False,False,0,12.8,0,9,0,0,0,0,6,Hard,Math,Geometry
1746,1607,Development of Small Flying Robots,8,262144,0,3,16,0,False,False,False,0,12.8,0,4,8,3,0,1,-1,Hard,na,na
1747,2706,Let's Solve Geometric Problems,2,262144,0,124,561,0,False,False,False,0,1.0322580645,0,154,68,7,310,22,9,Hard,Math,Number
1748,2707,Jail,2,262144,0,102,204,0,False,False,False,0,1.2549019608,0,122,13,0,68,1,9,Hard,Math,Number
1749,2708,ABC Gene,2,262144,0,110,529,0,False,False,False,0,1.1636363636,0,150,69,31,244,35,2,Hard,Implementation,String Manipulation
1750,2709,Dark Room,2,262144,0,69,216,0,False,False,False,0,1.8550724638,0,90,31,9,61,25,400,Hard,Classical Algorithms,Graph Algorithms
1751,2710,An Equation in a Mine,2,262144,0,29,94,0,False,False,False,0,4.4137931035,0,39,4,0,48,3,310,Hard,Designing Paradigms,Dynamic Programming
1752,2711,Nearly Cyclic String,2,262144,0,13,143,0,False,False,False,0,9.8461538462,0,19,8,2,98,16,9,Hard,Math,Number
1753,2712,Escape,2,262144,0,31,148,0,False,False,False,0,4.1290322581,0,50,12,0,63,23,400,Hard,Classical Algorithms,Graph Algorithms
1754,2713,Bit Operation Game,2,262144,0,13,41,0,False,False,False,0,9.8461538462,0,15,6,4,14,2,310,Hard,Designing Paradigms,Dynamic Programming
1755,2716,Leapfrog,2,262144,0,2,3,0,False,False,False,0,12.8,0,2,0,0,1,0,-1,Hard,na,na
1756,2717,Where is the Boundary,5,262144,0,58,98,0,False,False,False,0,2.2068965517,0,67,0,1,29,1,110,Hard,Basic Information Processing,Searching
1757,2718,Vector Field,5,262144,0,25,44,0,False,False,False,0,5.12,0,30,4,0,9,1,4,Hard,Implementation,Simulation
1758,2719,Kuru Kuru Sushi,5,262144,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0,-1,Hard,na,na
1759,2720,Identity Function,5,262144,0,13,104,0,False,False,False,0,9.8461538462,0,18,17,10,56,3,7,Hard,Math,Numerical Analysis
1760,2721,Enclose Points,8,262144,0,0,3,0,False,False,False,0,0,0,0,2,0,1,0,-1,Hard,na,na
1761,2722,Marching Course,5,262144,0,11,17,0,False,False,False,0,11.6363636364,0,12,0,0,5,0,310,Hard,Designing Paradigms,Dynamic Programming
1762,2723,Surface Area of Cubes,5,262144,0,39,74,0,False,False,False,0,3.2820512821,0,47,1,0,26,0,520,Hard,Data Structures,Set
1763,2724,Laser Cutter,5,262144,0,6,29,0,False,False,False,0,12.8,0,8,6,1,9,5,-1,Hard,na,na
1764,2725,Live Programming,5,524288,0,6,79,0,False,False,False,0,12.8,0,14,4,0,61,0,310,Hard,Designing Paradigms,Dynamic Programming
1765,2726,Black Company,5,262144,0,20,112,0,False,False,False,0,6.4,0,26,1,0,74,11,400,Hard,Classical Algorithms,Graph Algorithms
1766,2714,Twin Reverse,2,262144,0,0,2,0,False,False,False,0,0,0,0,0,0,2,0,-1,Hard,na,na
1767,2715,Connection,2,262144,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0,-1,Hard,na,na
1768,2727,M and A,5,524288,0,87,167,0,False,False,False,0,1.4712643678,0,93,3,0,67,4,320,Hard,Designing Paradigms,Greedy Methods
1769,2728,Change a Password,5,524288,0,59,183,0,False,False,False,0,2.1694915254,0,82,2,0,91,8,200,Hard,Complete Search,Brute Force
1770,2729,Delete Files,5,524288,0,31,104,0,False,False,False,0,4.1290322581,0,35,3,0,60,6,320,Hard,Designing Paradigms,Greedy Methods
1771,2730,Line Gimmick,5,524288,0,59,121,0,False,False,False,0,2.1694915254,0,70,4,0,47,0,5,Hard,Implementation,Puzzle
1772,2731,Shifting a Matrix,5,524288,0,17,33,0,False,False,False,0,7.5294117647,0,20,3,0,7,3,-1,Hard,na,na
1773,2732,Modern Announce Network,5,524288,0,21,84,0,False,False,False,0,6.0952380952,0,26,6,0,52,0,400,Hard,Classical Algorithms,Graph Algorithms
1774,2733,Cube Dividing,5,524288,0,4,29,0,False,False,False,0,12.8,0,7,0,3,10,9,-1,Hard,na,na
1775,2734,Donut Decoration,5,524288,0,22,82,0,False,False,False,0,5.8181818182,0,37,13,2,26,4,530,Hard,Data Structures,Tree
1776,2735,Shortest Bridge,5,524288,0,2,12,0,False,False,False,0,12.8,0,6,1,0,5,0,-1,Hard,na,na
1777,2736,Longest Shortest Path,10,524288,0,1,5,0,False,False,False,0,12.8,0,1,1,0,3,0,-1,Hard,na,na
1778,2737,Optimal Tournament,5,524288,0,4,6,0,False,False,False,0,12.8,0,6,0,0,0,0,-1,Hard,na,na
1779,2738,A-un Breathing,8,524288,0,284,579,0,False,False,False,0,0.4507042254,0,334,5,0,224,16,0,Hard,Implementation,Straight Forward
1780,2739,Delivery to a Luxurious House,8,524288,0,205,399,0,False,False,False,0,0.6243902439,0,244,2,0,114,39,0,Hard,Implementation,Straight Forward
1781,2740,Rooted Tree for Misawa-san,8,524288,0,84,216,0,False,False,False,0,1.5238095238,0,103,1,1,43,68,530,Hard,Data Structures,Tree
1782,2741,Invisible,8,524288,0,44,171,0,False,False,False,0,2.9090909091,0,58,20,4,79,10,310,Hard,Designing Paradigms,Dynamic Programming
1783,2742,Campaign,8,524288,0,20,37,0,False,False,False,0,6.4,0,25,0,0,11,1,6,Hard,Math,Geometry
